2018-12-14 07:56:39.740091,0.1,black,0
2018-12-14 07:56:39.763151,0.1,black,1
2018-12-14 07:56:39.784207,0.1,black,2
2018-12-14 07:56:39.808271,0.1,black,3
2018-12-14 07:56:40.226767,0.1,black,4
2018-12-14 07:56:40.586730,0.1,black,5
2018-12-14 07:56:40.832056,0.1,black,6
2018-12-14 07:56:41.368356,0.1,black,7
2018-12-14 07:56:41.685403,19.96666666666668,y,2
2018-12-14 07:56:41.690442,7.899999999999988,blue,6
2018-12-14 07:56:41.751107,7.39999999999999,blue,6
2018-12-14 07:56:41.789711,7.099999999999991,blue,6
2018-12-14 07:56:41.903652,0.1,black,8
2018-12-14 07:56:42.439297,0.1,black,9
2018-12-14 07:56:42.685233,19.96666666666668,y,4
2018-12-14 07:56:42.691250,7.899999999999988,blue,8
2018-12-14 07:56:42.751251,7.39999999999999,blue,8
2018-12-14 07:56:42.787854,7.099999999999991,blue,8
2018-12-14 07:56:42.917703,0.1,black,10
2018-12-14 07:56:43.577466,0.1,black,11
2018-12-14 07:56:44.168877,0.1,black,12
2018-12-14 07:56:44.522031,20.06666666666668,g,4
2018-12-14 07:56:44.529049,3.3000000000000016,blue,12
2018-12-14 07:56:44.551829,3.1000000000000014,blue,12
2018-12-14 07:56:44.565483,3.0000000000000013,blue,12
2018-12-14 07:56:44.586540,2.800000000000001,blue,12
2018-12-14 07:56:44.599638,2.700000000000001,blue,12
2018-12-14 07:56:44.707963,19.96666666666668,y,1
2018-12-14 07:56:44.713991,0.1,black,13
2018-12-14 07:56:44.744590,0.1,blue,13
2018-12-14 07:56:44.785218,0.0,blue,13
2018-12-14 07:56:45.166535,19.96666666666668,y,0
2018-12-14 07:56:45.334637,0.1,black,14
2018-12-14 07:56:45.355144,19.96666666666668,blue,2
2018-12-14 07:56:45.374725,19.866666666666678,blue,2
2018-12-14 07:56:45.530056,20.033333333333346,y,0
2018-12-14 07:56:45.555275,20.00000000000001,y,0
2018-12-14 07:56:45.576886,19.966666666666676,y,0
2018-12-14 07:56:45.595935,19.93333333333334,y,0
2018-12-14 07:56:45.615963,19.900000000000006,y,0
2018-12-14 07:56:45.635013,19.86666666666667,y,0
2018-12-14 07:56:45.655120,19.833333333333336,y,0
2018-12-14 07:56:45.677381,19.8,y,0
2018-12-14 07:56:45.696463,19.766666666666666,y,0
2018-12-14 07:56:45.716487,19.73333333333333,y,0
2018-12-14 07:56:45.736563,19.699999999999996,y,0
2018-12-14 07:56:45.755786,19.66666666666666,y,0
2018-12-14 07:56:45.776842,19.633333333333326,y,0
2018-12-14 07:56:45.796895,19.59999999999999,y,0
2018-12-14 07:56:45.814977,19.566666666666656,y,0
2018-12-14 07:56:45.833018,19.53333333333332,y,0
2018-12-14 07:56:45.854308,19.499999999999986,y,0
2018-12-14 07:56:45.872890,19.46666666666665,y,0
2018-12-14 07:56:45.890969,19.433333333333316,y,0
2018-12-14 07:56:45.909020,19.39999999999998,y,0
2018-12-14 07:56:45.927036,19.366666666666646,y,0
2018-12-14 07:56:45.945648,19.33333333333331,y,0
2018-12-14 07:56:45.963983,19.299999999999976,y,0
2018-12-14 07:56:45.983064,19.26666666666664,y,0
2018-12-14 07:56:46.042224,19.63333333333331,y,0
2018-12-14 07:56:46.059700,19.599999999999977,y,0
2018-12-14 07:56:46.079780,19.56666666666664,y,0
2018-12-14 07:56:46.112842,19.633333333333308,y,0
2018-12-14 07:56:46.132894,19.599999999999973,y,0
2018-12-14 07:56:46.155029,19.566666666666638,y,0
2018-12-14 07:56:46.190155,19.633333333333304,y,0
2018-12-14 07:56:46.209205,0.1,black,15
2018-12-14 07:56:46.216225,19.59999999999997,y,0
2018-12-14 07:56:46.599272,19.96666666666668,y,7
2018-12-14 07:56:46.616291,19.933333333333344,y,7
2018-12-14 07:56:46.623310,3.4000000000000017,blue,15
2018-12-14 07:56:46.651388,3.2000000000000015,blue,15
2018-12-14 07:56:46.670485,3.1000000000000014,blue,15
2018-12-14 07:56:46.688499,3.0000000000000013,blue,15
2018-12-14 07:56:46.706547,2.9000000000000012,blue,15
2018-12-14 07:56:46.722621,2.800000000000001,blue,15
2018-12-14 07:56:46.739659,2.700000000000001,g,15
2018-12-14 07:56:46.832571,0.0,blue,13
2018-12-14 07:56:46.838587,0.1,black,16
2018-12-14 07:56:46.856778,0.0,blue,13
2018-12-14 07:56:46.874862,0.0,blue,13
2018-12-14 07:56:46.891907,0.0,blue,13
2018-12-14 07:56:46.907981,0.0,blue,13
2018-12-14 07:56:46.924025,0.0,blue,13
2018-12-14 07:56:46.940067,0.0,blue,13
2018-12-14 07:56:46.956343,0.0,blue,13
2018-12-14 07:56:46.972911,0.0,blue,13
2018-12-14 07:56:46.989975,0.0,blue,13
2018-12-14 07:56:47.006004,0.0,blue,13
2018-12-14 07:56:47.023019,0.0,blue,13
2018-12-14 07:56:47.041148,0.0,blue,13
2018-12-14 07:56:47.061097,0.0,blue,13
2018-12-14 07:56:47.080178,0.0,blue,13
2018-12-14 07:56:47.099198,0.0,blue,13
2018-12-14 07:56:47.118274,0.0,blue,13
2018-12-14 07:56:47.136295,20.033333333333346,y,1
2018-12-14 07:56:47.143819,0.0,blue,13
2018-12-14 07:56:47.162089,0.0,blue,13
2018-12-14 07:56:47.181139,0.0,blue,13
2018-12-14 07:56:47.188135,1.8000000000000005,blue,16
2018-12-14 07:56:47.226255,0.0,blue,13
2018-12-14 07:56:47.233276,1.5000000000000002,blue,16
2018-12-14 07:56:47.271653,1.2,y,16
2018-12-14 07:56:47.570159,0.1,black,17
2018-12-14 07:56:47.999712,19.900000000000013,blue,10
2018-12-14 07:56:48.019761,19.80000000000001,blue,10
2018-12-14 07:56:48.038816,19.70000000000001,blue,10
2018-12-14 07:56:48.060630,19.60000000000001,blue,10
2018-12-14 07:56:48.080715,19.500000000000007,blue,10
2018-12-14 07:56:48.101770,19.400000000000006,blue,10
2018-12-14 07:56:48.122796,19.300000000000004,blue,10
2018-12-14 07:56:48.141879,19.200000000000003,blue,10
2018-12-14 07:56:48.161466,19.1,blue,10
2018-12-14 07:56:48.183525,19.0,blue,10
2018-12-14 07:56:48.203577,18.9,blue,10
2018-12-14 07:56:48.223723,18.799999999999997,blue,10
2018-12-14 07:56:48.243268,18.699999999999996,blue,10
2018-12-14 07:56:48.260239,18.599999999999994,blue,10
2018-12-14 07:56:48.280301,18.499999999999993,blue,10
2018-12-14 07:56:48.298318,18.39999999999999,blue,10
2018-12-14 07:56:48.318372,18.29999999999999,blue,10
2018-12-14 07:56:48.338446,18.19999999999999,blue,10
2018-12-14 07:56:48.357003,18.099999999999987,blue,10
2018-12-14 07:56:48.363553,0.16666666666666394,blue,2
2018-12-14 07:56:48.382605,17.999999999999986,blue,10
2018-12-14 07:56:48.389591,0.0,blue,13
2018-12-14 07:56:48.396610,0.1,black,18
2018-12-14 07:56:48.414682,17.899999999999984,blue,10
2018-12-14 07:56:48.420697,0.0,blue,13
2018-12-14 07:56:48.439755,17.799999999999983,blue,10
2018-12-14 07:56:48.447249,0.0,blue,13
2018-12-14 07:56:48.465823,17.69999999999998,blue,10
2018-12-14 07:56:48.472873,0.0,blue,13
2018-12-14 07:56:48.490921,0.0,blue,13
2018-12-14 07:56:48.506963,0.0,blue,13
2018-12-14 07:56:48.524990,0.0,blue,13
2018-12-14 07:56:48.542577,17.299999999999976,blue,10
2018-12-14 07:56:48.550095,0.0,blue,13
2018-12-14 07:56:48.566660,17.199999999999974,blue,10
2018-12-14 07:56:48.574674,0.0,blue,13
2018-12-14 07:56:48.591715,0.0,blue,13
2018-12-14 07:56:48.607737,0.0,blue,13
2018-12-14 07:56:48.628818,16.89999999999997,blue,10
2018-12-14 07:56:48.636846,0.0,blue,13
2018-12-14 07:56:48.657716,16.79999999999997,blue,10
2018-12-14 07:56:48.665234,19.900000000000013,blue,14
2018-12-14 07:56:48.671273,0.0,blue,13
2018-12-14 07:56:48.692331,16.699999999999967,blue,10
2018-12-14 07:56:48.699331,19.80000000000001,blue,14
2018-12-14 07:56:48.706343,0.0,blue,13
2018-12-14 07:56:48.726430,16.599999999999966,blue,10
2018-12-14 07:56:48.733445,19.70000000000001,blue,14
2018-12-14 07:56:48.739430,0.0,blue,13
2018-12-14 07:56:48.759239,16.499999999999964,blue,10
2018-12-14 07:56:48.766256,19.60000000000001,blue,14
2018-12-14 07:56:48.773275,0.0,blue,13
2018-12-14 07:56:48.795334,16.399999999999963,blue,10
2018-12-14 07:56:48.801381,19.500000000000007,blue,14
2018-12-14 07:56:48.809386,0.0,blue,13
2018-12-14 07:56:48.829448,16.29999999999996,blue,10
2018-12-14 07:56:48.836468,19.400000000000006,blue,14
2018-12-14 07:56:48.844492,0.0,blue,13
2018-12-14 07:56:48.864515,16.19999999999996,blue,10
2018-12-14 07:56:48.871511,19.300000000000004,blue,14
2018-12-14 07:56:48.879556,0.0,blue,13
2018-12-14 07:56:48.900588,16.09999999999996,blue,10
2018-12-14 07:56:48.907636,19.200000000000003,blue,14
2018-12-14 07:56:48.914670,0.0,blue,13
2018-12-14 07:56:48.934688,15.99999999999996,blue,10
2018-12-14 07:56:48.942739,19.1,blue,14
2018-12-14 07:56:48.949939,0.0,blue,13
2018-12-14 07:56:48.970315,15.89999999999996,blue,10
2018-12-14 07:56:48.978336,19.0,blue,14
2018-12-14 07:56:48.985380,0.0,blue,13
2018-12-14 07:56:49.005410,15.79999999999996,blue,10
2018-12-14 07:56:49.012438,18.9,blue,14
2018-12-14 07:56:49.019476,0.0,blue,13
2018-12-14 07:56:49.038511,15.69999999999996,blue,10
2018-12-14 07:56:49.046534,18.799999999999997,blue,14
2018-12-14 07:56:49.054554,0.0,blue,13
2018-12-14 07:56:49.070623,15.59999999999996,blue,10
2018-12-14 07:56:49.077709,18.699999999999996,blue,14
2018-12-14 07:56:49.085742,0.0,blue,13
2018-12-14 07:56:49.102787,15.499999999999961,blue,10
2018-12-14 07:56:49.109820,18.599999999999994,blue,14
2018-12-14 07:56:49.117812,0.0,blue,13
2018-12-14 07:56:49.133873,15.399999999999961,blue,10
2018-12-14 07:56:49.140871,18.499999999999993,blue,14
2018-12-14 07:56:49.148953,0.0,blue,13
2018-12-14 07:56:49.165910,15.299999999999962,g,10
2018-12-14 07:56:49.172930,18.39999999999999,blue,14
2018-12-14 07:56:49.179948,0.0,blue,13
2018-12-14 07:56:49.194987,15.199999999999962,g,10
2018-12-14 07:56:49.202011,18.29999999999999,blue,14
2018-12-14 07:56:49.209059,0.0,blue,13
2018-12-14 07:56:49.225067,15.099999999999962,g,10
2018-12-14 07:56:49.231117,18.19999999999999,blue,14
2018-12-14 07:56:49.238128,0.0,blue,13
2018-12-14 07:56:49.254672,14.999999999999963,y,10
2018-12-14 07:56:49.261849,18.099999999999987,blue,14
2018-12-14 07:56:49.268842,0.0,blue,13
2018-12-14 07:56:49.283882,14.899999999999963,y,10
2018-12-14 07:56:49.290920,17.999999999999986,blue,14
2018-12-14 07:56:49.297919,0.0,blue,13
2018-12-14 07:56:49.313962,14.799999999999963,y,10
2018-12-14 07:56:49.320982,17.899999999999984,blue,14
2018-12-14 07:56:49.329002,0.0,blue,13
2018-12-14 07:56:49.345612,14.699999999999964,y,10
2018-12-14 07:56:49.352098,17.799999999999983,blue,14
